10 0.003821134567260742
50 0.010472774505615234
100 0.021007299423217773
150 0.035025835037231445
10,0.0,0.0,0.0035657882690429688
10,0.0,10.0,0.00400090217590332
10,0.0,50.0,0.0033271312713623047
10,0.0,70.0,0.002908945083618164
10,0.0,90.0,0.0027010440826416016
10,10.0,0.0,0.002782106399536133
10,10.0,10.0,0.002834796905517578
10,10.0,50.0,0.002891063690185547
10,10.0,70.0,0.0031659603118896484
10,10.0,90.0,0.003056764602661133
10,50.0,0.0,0.002696990966796875
10,50.0,10.0,0.002907991409301758
10,50.0,50.0,0.0029990673065185547
10,50.0,70.0,0.003190755844116211
10,50.0,90.0,0.002721071243286133
10,70.0,0.0,0.0026166439056396484
10,70.0,10.0,0.002914905548095703
10,70.0,50.0,0.0031690597534179688
10,70.0,70.0,0.0032711029052734375
10,70.0,90.0,0.0032949447631835938
10,90.0,0.0,0.0031948089599609375
10,90.0,10.0,0.003058910369873047
10,90.0,50.0,0.003412008285522461
10,90.0,70.0,0.0033020973205566406
10,90.0,90.0,0.003108978271484375
50,0.0,0.0,0.011106014251708984
50,0.0,10.0,0.01158905029296875
50,0.0,50.0,0.010568380355834961
50,0.0,70.0,0.010921955108642578
50,0.0,90.0,0.00954294204711914
50,10.0,0.0,0.00993800163269043
50,10.0,10.0,0.011461973190307617
50,10.0,50.0,0.00948023796081543
50,10.0,70.0,0.010426998138427734
50,10.0,90.0,0.010188102722167969
50,50.0,0.0,0.009424209594726562
50,50.0,10.0,0.012831926345825195
50,50.0,50.0,0.010772228240966797
50,50.0,70.0,0.00913691520690918
50,50.0,90.0,0.010619163513183594
50,70.0,0.0,0.00953817367553711
50,70.0,10.0,0.009768962860107422
50,70.0,50.0,0.011658906936645508
50,70.0,70.0,0.0317990779876709
50,70.0,90.0,0.010626792907714844
50,90.0,0.0,0.009991884231567383
50,90.0,10.0,0.011003732681274414
50,90.0,50.0,0.009384870529174805
50,90.0,70.0,0.010539054870605469
50,90.0,90.0,0.00925898551940918
100,0.0,0.0,0.022157669067382812
100,0.0,10.0,0.018911123275756836
100,0.0,50.0,0.02028679847717285
100,0.0,70.0,0.018230915069580078
100,0.0,90.0,0.018419742584228516
100,10.0,0.0,0.021300077438354492
100,10.0,10.0,0.0203399658203125
100,10.0,50.0,0.041641950607299805
100,10.0,70.0,0.02081775665283203
100,10.0,90.0,0.01961493492126465
100,50.0,0.0,0.01967310905456543
100,50.0,10.0,0.02108287811279297
100,50.0,50.0,0.01767420768737793
100,50.0,70.0,0.022290945053100586
100,50.0,90.0,0.01943182945251465
100,70.0,0.0,0.024259090423583984
100,70.0,10.0,0.02039027214050293
100,70.0,50.0,0.04132699966430664
100,70.0,70.0,0.019891977310180664
100,70.0,90.0,0.021575927734375
100,90.0,0.0,0.01763916015625
100,90.0,10.0,0.02070307731628418
100,90.0,50.0,0.020051956176757812
100,90.0,70.0,0.020142078399658203
100,90.0,90.0,0.018598079681396484
150,0.0,0.0,0.029263973236083984
150,0.0,10.0,0.0498502254486084
150,0.0,50.0,0.03685116767883301
150,0.0,70.0,0.033007144927978516
150,0.0,90.0,0.030431032180786133
150,10.0,0.0,0.02991795539855957
150,10.0,10.0,0.029563188552856445
150,10.0,50.0,0.027990102767944336
150,10.0,70.0,0.05399799346923828
150,10.0,90.0,0.026620149612426758
150,50.0,0.0,0.030351877212524414
150,50.0,10.0,0.043943166732788086
150,50.0,50.0,0.0293118953704834
150,50.0,70.0,0.0344998836517334
150,50.0,90.0,0.049604177474975586
150,70.0,0.0,0.033003807067871094
150,70.0,10.0,0.030279159545898438
150,70.0,50.0,0.03374981880187988
150,70.0,70.0,0.031068086624145508
150,70.0,90.0,0.026289939880371094
150,90.0,0.0,0.05184602737426758
150,90.0,10.0,0.03379416465759277
150,90.0,50.0,0.03449511528015137
150,90.0,70.0,0.026252031326293945
150,90.0,90.0,0.030956029891967773
200,0.0,0.0,0.041018009185791016
200,0.0,10.0,0.06105327606201172
200,0.0,50.0,0.03836989402770996
200,0.0,70.0,0.040342092514038086
200,0.0,90.0,0.039633750915527344
200,10.0,0.0,0.03971099853515625
200,10.0,10.0,0.06160783767700195
200,10.0,50.0,0.03962588310241699
200,10.0,70.0,0.03922462463378906
200,10.0,90.0,0.04255318641662598
200,50.0,0.0,0.06211113929748535
200,50.0,10.0,0.03944706916809082
200,50.0,50.0,0.03876090049743652
200,50.0,70.0,0.041435956954956055
200,50.0,90.0,0.04023885726928711
200,70.0,0.0,0.057456254959106445
200,70.0,10.0,0.03969979286193848
200,70.0,50.0,0.03860306739807129
200,70.0,70.0,0.04252290725708008
200,70.0,90.0,0.06329607963562012
200,90.0,0.0,0.047437191009521484
200,90.0,10.0,0.03462409973144531
200,90.0,50.0,0.04031991958618164
200,90.0,70.0,0.040383100509643555
200,90.0,90.0,0.06530904769897461
10,0.0,0.0,147.23842000961304
10,0.0,0.0,0.6947488784790039
10,0.0,0.0,0.5529041290283203
10,0.0,0.0,0.3504812717437744
10,0.0,0.0,4336.733475923538
10,0.0,0.0,0.8371069431304932
10,0.0,0.0,1.297210931777954
10,0.0,0.0,0.9675350189208984
10,0.0,0.0,0.6453607082366943
10,0.0,0.0,27.12364888191223
10,0.0,0.0,1.064929723739624
