4|0.1|0.001|16.486652851104736|10|[-161.33818141874815, -166.8437440245064, -140.59200278821243, -120.97875729877185, -149.87804991620845, -138.3443900353596, -136.0023430455742, -138.41171140197173, 9.072532882133373, -153.88299312251337]
4|0.1|0.001|22.671289205551147|10|[-583.0335505054802, -337.1725288274812, -27.82753168198343, -274.9355522737776, -389.6249650266478, -113.7770984650378, -361.2423473336733, -367.39393083420947, -487.69839084556247, -66.24177401755712]
4|0.1|0.001|17.5359628200531|10|[-890.0187880778599, -371.3405161895942, -282.98008250814127, -457.90151679697414, -55.616080203783255, -188.19297244178213, -112.22693502501528, -510.36827374397507, -474.9375942462521, -649.3506986438503]
4|0.1|0.001|16.757483959197998|10|[-102.38400595814755, -183.65565206046517, -128.432233312263, -317.4512290417257, -218.7408278218643, -109.01761343330931, -59.7455272471456, -251.7155295772447, -99.36244814819769, -410.76414175944865]
4|0.1|0.001|19.462850093841553|10|[-477.27981236291106, -163.5216324820243, -110.19773289003754, -128.72576371541507, -168.14455407006227, -464.8550752017366, -235.8786412508674, -123.65105189085622, -63.93920267294507, -83.1091794910974]
4|0.1|0.01|17.502840757369995|10|[-234.22880830646983, -83.6979371898027, -82.85693667498327, -71.86097115822999, -205.3986032838688, -263.6323554630229, -132.40657597934347, -115.06416911829055, -81.52540972430306, -102.78529970093936]
4|0.1|0.01|14.830664157867432|10|[-156.434696490696, -188.07708810862562, -219.21691061768394, -89.58907033801337, -399.8398035475734, -335.1003556136752, -109.94214310877965, -95.10129219839885, -174.1934716262209, -201.38983917153078]
4|0.1|0.01|22.494875192642212|10|[-77.90611344492228, -66.63296654651457, -262.49656738770113, -142.46397638160676, -36.0280657680836, -423.227869171378, -380.68186772732014, -460.6679184568315, -112.70293519931397, -422.500538833367]
